business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
1649,COURTYARD BY MARRIOTT-RESTAURANT,299 02nd St,San Francisco,CA,94105,37.785614,-122.396693,POINT (-122.396693 37.785614),,1649_20171129,11/29/2017 12:00:00 AM,88,Routine - Unscheduled,1649_20171129_103120,Moderate risk food holding temperature,Moderate Risk,32,32,1,10,8
589,WON TON HOUSE,1325 NORIEGA St,San Francisco,CA,94122,37.754106,-122.477841,POINT (-122.477841 37.754106),,589_20180611,06-11-2018 00:00,82,Routine - Unscheduled,589_20180611_103103,High risk food holding temperature,High Risk,39,39,10,7,35
2995,CAFE ROCCO,1131 FOLSOM St,San Francisco,CA,94103,37.776127,-122.408602,POINT (-122.408602 37.776127),,2995_20180322,03/22/2018 12:00:00 AM,85,Routine - Unscheduled,2995_20180322_103131,Moderate risk vermin infestation,Moderate Risk,32,32,1,10,34
33916,Extreme Pizza,1062 Folsom St,San Francisco,CA,94103,37.777374,-122.407108,POINT (-122.407108 37.777374),,33916_20190829,08/29/2019 12:00:00 AM,82,Routine - Unscheduled,33916_20190829_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,32,32,1,10,34
1582,Caffe Bianco,39 Sutter St,San Francisco,CA,94104,37.790102,-122.401158,POINT (-122.401158 37.790102),,1582_20181130,11/30/2018 12:00:00 AM,,Complaint,1582_20181130_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108,108,6,3,8
2505,AMERICANA GRILL & FOUNTAIN,3532 BALBOA St,San Francisco,CA,94121,37.775806,-122.496608,POINT (-122.496608 37.775806),,2505_20190314,03/14/2019 12:00:00 AM,91,Routine - Unscheduled,2505_20190314_103105,Improper cooling methods,High Risk,8,8,8,4,29
32671,La Taqueria Guadalajara,3146 24th St,San Francisco,CA,94110,37.752512,-122.415109,POINT (-122.415109 37.752512),14155644892,32671_20180508,05-08-2018 00:00,75,Routine - Unscheduled,32671_20180508_103120,Moderate risk food holding temperature,Moderate Risk,53,53,3,2,20
63897,Bob's Donuts and Pastries,1621 Polk St,San Francisco,CA,94109,37.791914,-122.420984,POINT (-122.420984 37.791914),14155773141,63897_20161017,10/17/2016 12:00:00 AM,90,Routine - Unscheduled,63897_20161017_103161,Low risk vermin infestation,Low Risk,105,105,4,3,21
32919,New Princess Market,500 Eddy St,San Francisco,CA,94109,37.783559,-122.41595,POINT (-122.41595 37.783559),,32919_20180501,05-01-2018 00:00,70,Routine - Unscheduled,32919_20180501_103139,Improper food storage,Low Risk,20,20,5,10,36
59896,Saigon Deli Express,50 Drumm St,San Francisco,CA,94111,37.793654,-122.396309,POINT (-122.396309 37.793654),,59896_20170920,09/20/2017 12:00:00 AM,92,Routine - Unscheduled,59896_20170920_103129,Insufficient hot water or running water,Moderate Risk,108,108,6,3,8
13218,"LESLIE A. HENNESSY, INC.",545 02nd St,San Francisco,CA,94107,37.782504,-122.392843,POINT (-122.392843 37.782504),,13218_20180522,05/22/2018 12:00:00 AM,,Complaint,13218_20180522_103144,Unapproved or unmaintained equipment or utensils,Low Risk,31,31,1,10,8
64835,Jane,2123 Fillmore St,San Francisco,CA,94115,37.789404,-122.433954,POINT (-122.433954 37.789404),,64835_20171211,12-11-2017 00:00,86,Routine - Unscheduled,64835_20171211_103132,Improper thawing methods,Moderate Risk,102,102,4,6,30
409,EL FARO,82 01st St,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,409_20180926,09/26/2018 12:00:00 AM,,Complaint,409_20180926_103103,High risk food holding temperature,High Risk,32,32,1,10,8
9208,Nordstrom Expresso Bar,285 Winston Dr.,San Francisco,CA,94132,37.726895,-122.475861,POINT (-122.475861 37.726895),,9208_20170330,03/30/2017 12:00:00 AM,94,Routine - Unscheduled,9208_20170330_103129,Insufficient hot water or running water,Moderate Risk,41,41,10,8,16
62784,Mission Shell,3550 MISSION St,San Francisco,CA,94110,37.740018,-122.423518,POINT (-122.423518 37.740018),,62784_20190523,05/23/2019 12:00:00 AM,92,Routine - Unscheduled,62784_20190523_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,83,83,9,2,2
18462,Jack's Market,471 03rd St,San Francisco,CA,94107,37.781607,-122.396125,POINT (-122.396125 37.781607),14150297778,18462_20180515,05/15/2018 12:00:00 AM,96,Routine - Unscheduled,18462_20180515_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,32,32,1,10,8
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT St,San Francisco,CA,94118,37.782843,-122.4659,POINT (-122.4659 37.782843),14155663328,1617_20190528,05/28/2019 12:00:00 AM,71,Routine - Unscheduled,1617_20190528_103129,Insufficient hot water or running water,Moderate Risk,5,5,8,4,11
38258,Hong Kong Bakery,4711 MISSION St,San Francisco,CA,94112,37.722898,-122.436086,POINT (-122.436086 37.722898),,38258_20170808,08-08-2017 00:00,75,Routine - Unscheduled,38258_20170808_103154,Unclean or degraded floors walls or ceilings,Low Risk,90,90,9,1,7
39025,Peet's Coffee & Tea,450 Sansome St Suite #1,San Francisco,CA,94111,37.794617,-122.401316,POINT (-122.401316 37.794617),,39025_20190426,04/26/2019 12:00:00 AM,96,Routine - Unscheduled,39025_20190426_103129,Insufficient hot water or running water,Moderate Risk,108,108,6,3,6
33712,"Snow Garden, LLC",712 Grant Ave,San Francisco,CA,94108,37.793598,-122.406097,POINT (-122.406097 37.793598),,33712_20180817,08/17/2018 12:00:00 AM,71,Routine - Unscheduled,33712_20180817_103120,Moderate risk food holding temperature,Moderate Risk,104,104,6,3,6
4896,Ben & Jerry's Haight-Ashbury,1480 Haight St,San Francisco,CA,94117,37.770068,-122.446644,POINT (-122.446644 37.770068),,4896_20190808,08-08-2019 00:00,96,Routine - Unscheduled,4896_20190808_103145,Improper storage of equipment utensils or linens,Low Risk,25,25,7,11,3
4072,Hustler Club,1031 kearny St,San Francisco,CA,94133,37.797545,-122.405455,POINT (-122.405455 37.797545),,4072_20170707,07-07-2017 00:00,,Complaint,4072_20170707_103142,Unclean nonfood contact surfaces,Low Risk,106,106,6,3,23
3082,ONE MARKET RESTAURANT,1 MARKET St,San Francisco,CA,94105,37.794347,-122.394932,POINT (-122.394932 37.794347),,3082_20161118,11/18/2016 12:00:00 AM,78,Routine - Unscheduled,3082_20161118_103105,Improper cooling methods,High Risk,108,108,6,10,8
463,Sam's Pizza,618 Broadway St,San Francisco,CA,94133,37.797828,-122.407444,POINT (-122.407444 37.797828),,463_20180423,04/23/2018 12:00:00 AM,88,Routine - Unscheduled,463_20180423_103131,Moderate risk vermin infestation,Moderate Risk,106,106,6,3,6
59828,Tip Top Market,84 Turk St,San Francisco,CA,94102,37.783268,-122.410553,POINT (-122.410553 37.783268),,59828_20190820,08/20/2019 12:00:00 AM,55,Routine - Unscheduled,59828_20190820_103154,Unclean or degraded floors walls or ceilings,Low Risk,20,20,5,10,36
36474,The Sentinel,35 New Montgomery St,San Francisco,CA,94104,37.788327,-122.401444,POINT (-122.401444 37.788327),,36474_20180424,04/24/2018 12:00:00 AM,90,Routine - Unscheduled,36474_20180424_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,108,108,6,10,8
795,Ben & Jerry's,Pier 41,San Francisco,CA,94133,37.808494,-122.412,POINT (-122.412 37.808494),,795_20171025,10/25/2017 12:00:00 AM,96,Routine - Unscheduled,795_20171025_103154,Unclean or degraded floors walls or ceilings,Low Risk,99,99,6,3,23
2418,MANIVANH THAI RESTAURANT,2732 24th St,San Francisco,CA,94110,37.752968,-122.407062,POINT (-122.407062 37.752968),,2418_20190321,03/21/2019 12:00:00 AM,75,Routine - Unscheduled,2418_20190321_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53,53,3,2,20
37879,Cafe Mystique,464 CASTRO St,San Francisco,CA,94114,,,,,37879_20190717,07/17/2019 12:00:00 AM,86,Routine - Unscheduled,37879_20190717_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
57628,Cafe Enchante,6157 GEARY Blvd,San Francisco,CA,94121,37.779953,-122.485327,POINT (-122.485327 37.779953),,57628_20161116,11/16/2016 12:00:00 AM,98,Routine - Unscheduled,57628_20161116_103144,Unapproved or unmaintained equipment or utensils,Low Risk,8,8,8,4,29
60737,Parkside Tavern,1940 TARAVAL St,San Francisco,CA,94116,37.742579,-122.487112,POINT (-122.487112 37.742579),,60737_20190529,05/29/2019 12:00:00 AM,92,Routine - Unscheduled,60737_20190529_103133,Foods not protected from contamination,Moderate Risk,40,40,10,7,35
3739,BRYAN'S,3445 CALIFORNIA St,San Francisco,CA,94118,37.786703,-122.450877,POINT (-122.450877 37.786703),,3739_20171018,10/18/2017 12:00:00 AM,,Foodborne Illness Investigation,3739_20171018_103150,Improper or defective plumbing,Low Risk,11,11,8,6,31
2421,ST FRANCIS FOUNTAIN,2801 24th St,San Francisco,CA,94110,37.752833,-122.408349,POINT (-122.408349 37.752833),14155824200,2421_20170511,05-11-2017 00:00,86,Routine - Unscheduled,2421_20170511_103109,Unclean or unsanitary food contact surfaces,High Risk,53,53,3,2,20
1571,SF Bay Club - Court Cafe,150 Greenwich St,San Francisco,CA,94111,37.803208,-122.402534,POINT (-122.402534 37.803208),,1571_20180613,06/13/2018 12:00:00 AM,90,Routine - Unscheduled,1571_20180613_103144,Unapproved or unmaintained equipment or utensils,Low Risk,77,77,6,3,8
1579,Nick's Lighthouse,Foot of Taylor St 5,San Francisco,CA,94133,37.802479,-122.411234,POINT (-122.411234 37.802479),,1579_20190716,07/16/2019 12:00:00 AM,92,Routine - Unscheduled,1579_20190716_103120,Moderate risk food holding temperature,Moderate Risk,106,106,6,3,23
1754,Fisherman's Pizzeria Inc [#50],2800 Leavenworth St,San Francisco,CA,94133,37.807167,-122.418936,POINT (-122.418936 37.807167),,1754_20180711,07-11-2018 00:00,90,Routine - Unscheduled,1754_20180711_103144,Unapproved or unmaintained equipment or utensils,Low Risk,99,99,6,3,23
29246,Rico Pan Bakery,3717 Mission St,San Francisco,CA,94110,37.737021,-122.424078,POINT (-122.424078 37.737021),,29246_20190131,01/31/2019 12:00:00 AM,,Complaint,29246_20190131_103142,Unclean nonfood contact surfaces,Low Risk,61,61,9,2,2
35425,LOCAL KITCHEN & WINE MERCHANT,330 01st St,San Francisco,CA,94105,37.681741,-122.481424,POINT (-122.481424 37.681741),,35425_20190219,02/19/2019 12:00:00 AM,82,Routine - Unscheduled,35425_20190219_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
64154,"Yummy Dim Sum & Fast Food, LLC",930 Stockton St,San Francisco,CA,94108,37.794457,-122.407896,POINT (-122.407896 37.794457),14155982783,64154_20171109,11-09-2017 00:00,86,Routine - Unscheduled,64154_20171109_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,104,104,6,3,6
7493,MR. PICKLE'S SANDWICH SHOP,3380 20th St,San Francisco,CA,94110,37.758817,-122.416522,POINT (-122.416522 37.758817),14150928956,7493_20171114,11/14/2017 12:00:00 AM,90,Routine - Unscheduled,7493_20171114_103131,Moderate risk vermin infestation,Moderate Risk,53,53,3,2,20
59422,Aveline / The European,490 Geary St,San Francisco,CA,94102,37.787008,-122.411304,POINT (-122.411304 37.787008),,59422_20161122,11/22/2016 12:00:00 AM,87,Routine - Unscheduled,59422_20161122_103109,Unclean or unsanitary food contact surfaces,High Risk,50,50,6,3,36
39608,Balboa Teriyaki,3536 BALBOA St,San Francisco,CA,94121,37.775804,-122.49665,POINT (-122.49665 37.775804),,39608_20180627,06/27/2018 12:00:00 AM,76,Routine - Unscheduled,39608_20180627_103154,Unclean or degraded floors walls or ceilings,Low Risk,8,8,8,4,29
39708,Perry's Embarcadero,155 STEUART St,San Francisco,CA,94105,37.792663,-122.392403,POINT (-122.392403 37.792663),,39708_20190116,01/16/2019 12:00:00 AM,81,Routine - Unscheduled,39708_20190116_103120,Moderate risk food holding temperature,Moderate Risk,108,108,1,10,8
7489,GAS & SHOP,599 South Van Ness Ave,San Francisco,CA,94110,37.763803,-122.417326,POINT (-122.417326 37.763803),14155866835,7489_20171114,11/14/2017 12:00:00 AM,86,Routine - Unscheduled,7489_20171114_103139,Improper food storage,Low Risk,53,53,3,2,20
247,Toy Boat Dessert Cafe,401 Clement St,San Francisco,CA,94118,37.782953,-122.46351,POINT (-122.46351 37.782953),,247_20161114,11/14/2016 12:00:00 AM,86,Routine - Unscheduled,247_20161114_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,5,5,8,4,11
15535,Boudin Bakery & Cafe,160 Jefferson St 1st Floor,San Francisco,CA,94133,37.808352,-122.415157,POINT (-122.415157 37.808352),,15535_20171211,12-11-2017 00:00,92,Routine - Unscheduled,15535_20171211_103132,Improper thawing methods,Moderate Risk,99,99,6,3,23
2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,POINT (-122.419475 37.762527),14155864138,2649_20190403,04-03-2019 00:00,75,Routine - Unscheduled,2649_20190403_103120,Moderate risk food holding temperature,Moderate Risk,53,53,3,2,20
1796,PHILIPPINE DELICACIES,5609 MISSION St,San Francisco,CA,94112,37.711286,-122.446607,POINT (-122.446607 37.711286),,1796_20161005,10-05-2016 00:00,81,Routine - Unscheduled,1796_20161005_103144,Unapproved or unmaintained equipment or utensils,Low Risk,58,58,9,1,7
502,COURTYARD BY MARRIOTT-COFFEE SHOP,299 02nd St,San Francisco,CA,94105,37.785614,-122.396693,POINT (-122.396693 37.785614),,502_20161206,12-06-2016 00:00,98,Routine - Unscheduled,502_20161206_103145,Improper storage of equipment utensils or linens,Low Risk,32,32,1,10,8
272,ON THE BRIDGE,1581 Webster St #206,San Francisco,CA,94115,37.785227,-122.431472,POINT (-122.431472 37.785227),14155927765,272_20180606,06-06-2018 00:00,79,Routine - Unscheduled,272_20180606_103144,Unapproved or unmaintained equipment or utensils,Low Risk,101,101,4,11,15
1764,FLORIO,1915 FILLMORE St,San Francisco,CA,94115,37.787553,-122.433574,POINT (-122.433574 37.787553),14155774300,1764_20190304,03-04-2019 00:00,86,Routine - Unscheduled,1764_20190304_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,103,103,4,11,30
2293,GOLD MIRROR ITALIAN RESTAURANT,800 TARAVAL,San Francisco,CA,94116,37.743118,-122.474802,POINT (-122.474802 37.743118),,2293_20161117,11/17/2016 12:00:00 AM,94,Routine - Unscheduled,2293_20161117_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,44,44,10,8,41
920,Ritz-Carlton SF - Club Lounge,600 Stockton St 8th Floor,San Francisco,CA,94108,37.791757,-122.407377,POINT (-122.407377 37.791757),,920_20190521,05/21/2019 12:00:00 AM,92,Routine - Unscheduled,920_20190521_103133,Foods not protected from contamination,Moderate Risk,104,104,6,3,8
2252,Niji Japanese Grille,50 Post St Space #53,San Francisco,CA,94104,37.789064,-122.402861,POINT (-122.402861 37.789064),,2252_20171215,12/15/2017 12:00:00 AM,84,Routine - Unscheduled,2252_20171215_103118,Employee eating or smoking,Moderate Risk,19,19,6,3,8
39176,Crave,2164 Polk St,San Francisco,CA,94109,37.796748,-122.421897,POINT (-122.421897 37.796748),,39176_20171219,12/19/2017 12:00:00 AM,79,Routine - Unscheduled,39176_20171219_103157,Food safety certificate or food handler card not available,Low Risk,105,105,4,3,32
337,GORDO TAQUERIA #2,1239 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,POINT (-122.48591 37.758941),,337_20180129,01/29/2018 12:00:00 AM,90,Routine - Unscheduled,337_20180129_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,39,39,10,7,35
1350,KING OF THAI NOODLE HOUSE,639 CLEMENT St,San Francisco,CA,94118,37.782833,-122.46615,POINT (-122.46615 37.782833),,1350_20181129,11/29/2018 12:00:00 AM,83,Routine - Unscheduled,1350_20181129_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,5,5,8,4,11
62779,SF Third Street Shell,551 03rd St,San Francisco,CA,94107,37.780739,-122.395015,POINT (-122.395015 37.780739),,62779_20170822,08/22/2017 12:00:00 AM,84,Routine - Unscheduled,62779_20170822_103129,Insufficient hot water or running water,Moderate Risk,31,31,1,10,8
3640,HAYES STREET GRILL,324 HAYES St,San Francisco,CA,94102,37.777048,-122.421844,POINT (-122.421844 37.777048),,3640_20170711,07-11-2017 00:00,83,Routine - Unscheduled,3640_20170711_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,21,21,4,11,9
3456,"CANTON DIM SUM HOUSE, INC.",655 Folsom St,San Francisco,CA,94107,37.784557,-122.397932,POINT (-122.397932 37.784557),,3456_20190715,07/15/2019 12:00:00 AM,,Reinspection/Followup,,,,32,32,1,10,8
1262,NORTH BEACH PIZZA,800 STANYAN St,San Francisco,CA,94117,37.767286,-122.453075,POINT (-122.453075 37.767286),14155752300,1262_20191002,10-02-2019 00:00,94,Routine - Unscheduled,1262_20191002_103157,Food safety certificate or food handler card not available,Low Risk,29,29,7,11,3
19373,Las Isletas,4508 03rd St,San Francisco,CA,94124,37.737021,-122.390043,POINT (-122.390043 37.737021),14155577698,19373_20170110,01-10-2017 00:00,63,Routine - Unscheduled,19373_20170110_103133,Foods not protected from contamination,Moderate Risk,86,86,2,9,1
19002,Subway #4066,5650 Geary Blvd,San Francisco,CA,94121,37.780421,-122.479933,POINT (-122.479933 37.780421),14155388223,19002_20170620,06/20/2017 12:00:00 AM,86,Routine - Unscheduled,19002_20170620_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,8,8,8,4,29
6564,HWA LEI MARKET,2970 A 16th St,San Francisco,CA,94103,37.774722,-122.406761,POINT (-122.406761 37.774722),14155861618,6564_20170908,09-08-2017 00:00,77,Routine - Unscheduled,6564_20170908_103114,High risk vermin infestation,High Risk,32,32,1,10,34
326,TEN ICHI RESTAURANT,2235 FILLMORE St,San Francisco,CA,94115,37.790333,-122.434144,POINT (-122.434144 37.790333),,326_20190116,01/16/2019 12:00:00 AM,78,Routine - Unscheduled,326_20190116_103114,High risk vermin infestation,High Risk,102,102,4,6,30
39113,Green Papaya Restaurant,825 MISSION St,San Francisco,CA,94103,37.783827,-122.405051,POINT (-122.405051 37.783827),14155494237,39113_20190715,07/15/2019 12:00:00 AM,91,Routine - Unscheduled,39113_20190715_103103,High risk food holding temperature,High Risk,32,32,1,10,34
1352,LA TORTILLA,495 Castro St B,San Francisco,CA,94114,37.760954,-122.434935,POINT (-122.434935 37.760954),14155863990,1352_20161129,11/29/2016 12:00:00 AM,86,Routine - Unscheduled,1352_20161129_103130,Inadequate sewage or wastewater disposal,Moderate Risk,38,38,3,5,5
7243,CASA LUCAS #3,4555 MISSION St,San Francisco,CA,94112,37.725432,-122.434216,POINT (-122.434216 37.725432),,7243_20171128,11/28/2017 12:00:00 AM,82,Routine - Unscheduled,7243_20171128_103144,Unapproved or unmaintained equipment or utensils,Low Risk,90,90,9,1,7
3631,NOC NOC,557 HAIGHT St,San Francisco,CA,94117,37.771964,-122.431336,POINT (-122.431336 37.771964),14155865811,3631_20180301,03-01-2018 00:00,90,Routine - Unscheduled,3631_20180301_103129,Insufficient hot water or running water,Moderate Risk,26,26,4,11,9
3016,"R & G Executive Lounge, Inc",631 Kearny St,San Francisco,CA,94108,37.794154,-122.404765,POINT (-122.404765 37.794154),,3016_20161114,11/14/2016 12:00:00 AM,62,Routine - Unscheduled,3016_20161114_103109,Unclean or unsanitary food contact surfaces,High Risk,104,104,6,3,6
